GO:0050896	Cre01.g011150.t1.1, Cre02.g078700.t1.1, Cre02.g089150.t1.1, Cre02.g094150.t1.2, Cre02.g101150.t1.2, Cre03.g152500.t1.1, Cre03.g153050.t1.1, Cre03.g158550.t1.2, Cre03.g160600.t1.1, Cre03.g210625.t1.1, Cre03.g212977.t1.1, Cre04.g212050.t1.1, Cre06.g256200.t1.2, Cre06.g275500.t1.2, Cre06.g278181.t1.1, Cre06.g278181.t2.1, Cre07.g319650.t1.1, Cre07.g349152.t2.1, Cre08.g359500.t1.1, Cre09.g399663.t2.1, Cre09.g417400.t2.1, Cre10.g427850.t1.1, Cre10.g429750.t1.1, Cre10.g430750.t1.1, Cre10.g466550.t1.2, Cre11.g469500.t1.1, Cre13.g562400.t1.2, Cre13.g571200.t1.1, Cre13.g580550.t1.2, Cre13.g586650.t1.1, Cre13.g586700.t1.1, Cre13.g587550.t2.1, Cre13.g607500.t1.2, Cre16.g650400.t1.1, Cre16.g662500.t1.2, Cre16.g674890.t1.1, Cre16.g674890.t2.1, Cre16.g676421.t1.1, Cre17.g698903.t1.2
GO:0051171	Cre01.g003376.t1.1, Cre01.g011150.t1.1, Cre01.g025050.t1.2, Cre01.g038300.t1.2, Cre01.g062902.t1.1, Cre02.g078700.t1.1, Cre02.g083750.t2.1, Cre02.g089150.t1.1, Cre02.g091550.t1.2, Cre02.g094150.t1.2, Cre02.g103450.t1.1, Cre02.g108350.t1.2, Cre02.g109650.t1.1, Cre02.g146629.t1.1, Cre03.g143907.t1.1, Cre03.g144747.t1.1, Cre03.g149201.t1.1, Cre03.g160600.t1.1, Cre03.g160700.t1.1, Cre03.g163200.t1.1, Cre03.g194950.t1.1, Cre03.g197100.t1.2, Cre03.g209953.t2.1, Cre03.g210625.t1.1, Cre03.g212641.t1.1, Cre03.g212977.t1.1, Cre04.g216200.t1.2, Cre04.g216204.t1.1, Cre04.g224600.t1.2, Cre04.g228400.t1.1, Cre04.g228400.t2.1, Cre05.g241636.t1.1, Cre05.g242600.t1.2, Cre06.g249050.t1.1, Cre06.g264400.t1.1, Cre06.g268600.t1.2, Cre06.g275500.t1.2, Cre06.g278181.t1.1, Cre06.g278181.t2.1, Cre06.g289900.t1.1, Cre06.g299850.t1.1, Cre07.g319650.t1.1, Cre07.g321550.t1.2, Cre07.g323000.t1.2, Cre07.g330650.t1.2, Cre07.g349152.t2.1, Cre08.g364400.t1.1, Cre08.g378800.t1.2, Cre09.g386350.t1.1, Cre09.g386753.t1.1, Cre09.g399067.t1.1, Cre09.g399067.t2.1, Cre09.g399552.t1.1, Cre09.g410450.t1.2, Cre09.g411633.t1.1, Cre09.g413050.t1.1, Cre10.g427850.t1.1, Cre10.g430750.t1.1, Cre10.g435450.t1.2, Cre10.g438850.t1.2, Cre11.g467577.t1.1, Cre11.g467581.t1.1, Cre11.g467659.t1.1, Cre11.g469500.t1.1, Cre12.g495100.t1.2, Cre12.g501600.t1.2, Cre12.g514400.t1.2, Cre12.g521150.t1.2, Cre12.g522400.t1.1, Cre12.g542500.t1.2, Cre12.g557300.t1.1, Cre13.g562400.t1.2, Cre13.g571200.t1.1, Cre13.g572950.t1.1, Cre13.g586650.t1.1, Cre13.g590350.t1.2, Cre14.g609350.t1.1, Cre14.g611200.t1.2, Cre14.g620500.t1.2, Cre16.g651550.t1.2, Cre16.g651650.t1.1, Cre16.g674890.t1.1, Cre16.g674890.t2.1, Cre16.g676421.t1.1, Cre16.g677382.t1.1, Cre16.g677382.t2.1, Cre16.g695600.t1.2, Cre17.g728200.t1.1
GO:0051179	Cre02.g118500.t1.1, Cre07.g334300.t1.1
GO:0051234	Cre02.g118500.t1.1, Cre07.g334300.t1.1
GO:0051252	Cre01.g003376.t1.1, Cre01.g011150.t1.1, Cre01.g025050.t1.2, Cre01.g038300.t1.2, Cre01.g062902.t1.1, Cre02.g078700.t1.1, Cre02.g083750.t2.1, Cre02.g089150.t1.1, Cre02.g091550.t1.2, Cre02.g094150.t1.2, Cre02.g103450.t1.1, Cre02.g108350.t1.2, Cre02.g109650.t1.1, Cre02.g146629.t1.1, Cre03.g143907.t1.1, Cre03.g144747.t1.1, Cre03.g149201.t1.1, Cre03.g160600.t1.1, Cre03.g160700.t1.1, Cre03.g163200.t1.1, Cre03.g194950.t1.1, Cre03.g197100.t1.2, Cre03.g209953.t2.1, Cre03.g210625.t1.1, Cre03.g212641.t1.1, Cre03.g212977.t1.1, Cre04.g216200.t1.2, Cre04.g216204.t1.1, Cre04.g224600.t1.2, Cre04.g228400.t1.1, Cre04.g228400.t2.1, Cre05.g241636.t1.1, Cre05.g242600.t1.2, Cre06.g249050.t1.1, Cre06.g264400.t1.1, Cre06.g268600.t1.2, Cre06.g275500.t1.2, Cre06.g278181.t1.1, Cre06.g278181.t2.1, Cre06.g289900.t1.1, Cre06.g299850.t1.1, Cre07.g319650.t1.1, Cre07.g321550.t1.2, Cre07.g323000.t1.2, Cre07.g330650.t1.2, Cre07.g349152.t2.1, Cre08.g364400.t1.1, Cre08.g378800.t1.2, Cre09.g386350.t1.1, Cre09.g386753.t1.1, Cre09.g399067.t1.1, Cre09.g399067.t2.1, Cre09.g399552.t1.1, Cre09.g410450.t1.2, Cre09.g411633.t1.1, Cre09.g413050.t1.1, Cre10.g427850.t1.1, Cre10.g430750.t1.1, Cre10.g435450.t1.2, Cre10.g438850.t1.2, Cre11.g467577.t1.1, Cre11.g467581.t1.1, Cre11.g467659.t1.1, Cre11.g469500.t1.1, Cre12.g495100.t1.2, Cre12.g501600.t1.2, Cre12.g514400.t1.2, Cre12.g521150.t1.2, Cre12.g522400.t1.1, Cre12.g542500.t1.2, Cre12.g557300.t1.1, Cre13.g562400.t1.2, Cre13.g571200.t1.1, Cre13.g572950.t1.1, Cre13.g586650.t1.1, Cre13.g590350.t1.2, Cre14.g609350.t1.1, Cre14.g611200.t1.2, Cre14.g620500.t1.2, Cre16.g651550.t1.2, Cre16.g651650.t1.1, Cre16.g674890.t1.1, Cre16.g674890.t2.1, Cre16.g676421.t1.1, Cre16.g677382.t1.1, Cre16.g677382.t2.1, Cre16.g695600.t1.2, Cre17.g728200.t1.1
GO:0051276	Cre01.g062172.t1.1, Cre03.g158550.t1.2, Cre06.g264950.t1.2, Cre06.g265350.t1.2, Cre06.g268100.t1.2, Cre06.g274750.t1.2, Cre09.g417400.t2.1, Cre12.g504550.t1.2, Cre12.g508150.t1.2, Cre13.g590750.t1.2, Cre13.g591200.t1.2, Cre13.g607500.t1.2, Cre17.g710400.t1.2, Cre17.g728200.t1.1
GO:0051641	Cre02.g118500.t1.1
GO:0051649	Cre02.g118500.t1.1
GO:0051716	Cre02.g094150.t1.2, Cre03.g158550.t1.2, Cre07.g319650.t1.1, Cre09.g399663.t2.1, Cre09.g417400.t2.1, Cre10.g427850.t1.1, Cre10.g429750.t1.1, Cre10.g466550.t1.2, Cre11.g469500.t1.1, Cre13.g571200.t1.1, Cre13.g580550.t1.2, Cre13.g586650.t1.1, Cre13.g586700.t1.1, Cre13.g587550.t2.1, Cre13.g607500.t1.2, Cre16.g676421.t1.1, Cre17.g698903.t1.2
GO:0055085	Cre07.g334300.t1.1
GO:0055086	Cre13.g580550.t1.2
GO:0060255	Cre01.g003376.t1.1, Cre01.g011150.t1.1, Cre01.g025050.t1.2, Cre01.g038300.t1.2, Cre01.g062902.t1.1, Cre02.g078700.t1.1, Cre02.g083750.t2.1, Cre02.g089150.t1.1, Cre02.g091550.t1.2, Cre02.g094150.t1.2, Cre02.g103450.t1.1, Cre02.g108350.t1.2, Cre02.g109650.t1.1, Cre02.g146629.t1.1, Cre03.g143907.t1.1, Cre03.g144747.t1.1, Cre03.g149201.t1.1, Cre03.g160600.t1.1, Cre03.g160700.t1.1, Cre03.g163200.t1.1, Cre03.g194950.t1.1, Cre03.g197100.t1.2, Cre03.g209953.t2.1, Cre03.g210625.t1.1, Cre03.g212641.t1.1, Cre03.g212977.t1.1, Cre04.g216200.t1.2, Cre04.g216204.t1.1, Cre04.g224600.t1.2, Cre04.g228400.t1.1, Cre04.g228400.t2.1, Cre05.g241636.t1.1, Cre05.g242600.t1.2, Cre06.g249050.t1.1, Cre06.g264400.t1.1, Cre06.g268600.t1.2, Cre06.g275500.t1.2, Cre06.g278181.t1.1, Cre06.g278181.t2.1, Cre06.g289900.t1.1, Cre06.g299850.t1.1, Cre07.g319650.t1.1, Cre07.g321550.t1.2, Cre07.g323000.t1.2, Cre07.g330650.t1.2, Cre07.g349152.t2.1, Cre08.g364400.t1.1, Cre08.g378800.t1.2, Cre09.g386350.t1.1, Cre09.g386753.t1.1, Cre09.g399067.t1.1, Cre09.g399067.t2.1, Cre09.g399552.t1.1, Cre09.g410450.t1.2, Cre09.g411633.t1.1, Cre09.g413050.t1.1, Cre10.g427850.t1.1, Cre10.g430750.t1.1, Cre10.g435450.t1.2, Cre10.g438850.t1.2, Cre11.g467577.t1.1, Cre11.g467581.t1.1, Cre11.g467659.t1.1, Cre11.g469500.t1.1, Cre12.g495100.t1.2, Cre12.g501600.t1.2, Cre12.g514400.t1.2, Cre12.g521150.t1.2, Cre12.g522400.t1.1, Cre12.g542500.t1.2, Cre12.g557300.t1.1, Cre13.g562400.t1.2, Cre13.g571200.t1.1, Cre13.g572950.t1.1, Cre13.g586650.t1.1, Cre13.g590350.t1.2, Cre14.g609350.t1.1, Cre14.g611200.t1.2, Cre14.g620500.t1.2, Cre16.g651550.t1.2, Cre16.g651650.t1.1, Cre16.g674890.t1.1, Cre16.g674890.t2.1, Cre16.g676421.t1.1, Cre16.g677382.t1.1, Cre16.g677382.t2.1, Cre16.g695600.t1.2, Cre17.g728200.t1.1
GO:0065003	Cre01.g062172.t1.1, Cre06.g264950.t1.2, Cre06.g265350.t1.2, Cre06.g268100.t1.2, Cre06.g274750.t1.2, Cre12.g504550.t1.2, Cre13.g590750.t1.2, Cre13.g591200.t1.2, Cre17.g710400.t1.2
GO:0065004	Cre01.g062172.t1.1, Cre06.g264950.t1.2, Cre06.g265350.t1.2, Cre06.g268100.t1.2, Cre06.g274750.t1.2, Cre12.g504550.t1.2, Cre13.g590750.t1.2, Cre13.g591200.t1.2, Cre17.g710400.t1.2
GO:0065007	Cre01.g003376.t1.1, Cre01.g011150.t1.1, Cre01.g025050.t1.2, Cre01.g038300.t1.2, Cre01.g062902.t1.1, Cre02.g078700.t1.1, Cre02.g083750.t2.1, Cre02.g089150.t1.1, Cre02.g091550.t1.2, Cre02.g094150.t1.2, Cre02.g101150.t1.2, Cre02.g103450.t1.1, Cre02.g108350.t1.2, Cre02.g109650.t1.1, Cre02.g146629.t1.1, Cre03.g143907.t1.1, Cre03.g144747.t1.1, Cre03.g149201.t1.1, Cre03.g152500.t1.1, Cre03.g153050.t1.1, Cre03.g160600.t1.1, Cre03.g160700.t1.1, Cre03.g163200.t1.1, Cre03.g194950.t1.1, Cre03.g197100.t1.2, Cre03.g209953.t2.1, Cre03.g210625.t1.1, Cre03.g212641.t1.1, Cre03.g212977.t1.1, Cre04.g212050.t1.1, Cre04.g216200.t1.2, Cre04.g216204.t1.1, Cre04.g224600.t1.2, Cre04.g228400.t1.1, Cre04.g228400.t2.1, Cre05.g241636.t1.1, Cre05.g242600.t1.2, Cre06.g249050.t1.1, Cre06.g256200.t1.2, Cre06.g264400.t1.1, Cre06.g268600.t1.2, Cre06.g275500.t1.2, Cre06.g278181.t1.1, Cre06.g278181.t2.1, Cre06.g289900.t1.1, Cre06.g299850.t1.1, Cre07.g319650.t1.1, Cre07.g321550.t1.2, Cre07.g323000.t1.2, Cre07.g330650.t1.2, Cre07.g349152.t2.1, Cre08.g359500.t1.1, Cre08.g364400.t1.1, Cre08.g378800.t1.2, Cre09.g386350.t1.1, Cre09.g386753.t1.1, Cre09.g399067.t1.1, Cre09.g399067.t2.1, Cre09.g399552.t1.1, Cre09.g399663.t2.1, Cre09.g410450.t1.2, Cre09.g411633.t1.1, Cre09.g413050.t1.1, Cre10.g427850.t1.1, Cre10.g429750.t1.1, Cre10.g430750.t1.1, Cre10.g435450.t1.2, Cre10.g438850.t1.2, Cre11.g467577.t1.1, Cre11.g467581.t1.1, Cre11.g467659.t1.1, Cre11.g469500.t1.1, Cre12.g495100.t1.2, Cre12.g501600.t1.2, Cre12.g514400.t1.2, Cre12.g521150.t1.2, Cre12.g522400.t1.1, Cre12.g542500.t1.2, Cre12.g557300.t1.1, Cre13.g562400.t1.2, Cre13.g571200.t1.1, Cre13.g572950.t1.1, Cre13.g580550.t1.2, Cre13.g586650.t1.1, Cre13.g586700.t1.1, Cre13.g587550.t2.1, Cre13.g590350.t1.2, Cre14.g609350.t1.1, Cre14.g611200.t1.2, Cre14.g620500.t1.2, Cre16.g650400.t1.1, Cre16.g651550.t1.2, Cre16.g651650.t1.1, Cre16.g662500.t1.2, Cre16.g674890.t1.1, Cre16.g674890.t2.1, Cre16.g676421.t1.1, Cre16.g677382.t1.1, Cre16.g677382.t2.1, Cre16.g695600.t1.2, Cre17.g698903.t1.2, Cre17.g728200.t1.1
GO:0065008	Cre01.g011150.t1.1, Cre02.g078700.t1.1, Cre02.g089150.t1.1, Cre02.g094150.t1.2, Cre02.g101150.t1.2, Cre03.g152500.t1.1, Cre03.g153050.t1.1, Cre03.g160600.t1.1, Cre03.g210625.t1.1, Cre03.g212977.t1.1, Cre04.g212050.t1.1, Cre06.g256200.t1.2, Cre06.g275500.t1.2, Cre06.g278181.t1.1, Cre06.g278181.t2.1, Cre07.g349152.t2.1, Cre08.g359500.t1.1, Cre10.g429750.t1.1, Cre10.g430750.t1.1, Cre13.g562400.t1.2, Cre16.g650400.t1.1, Cre16.g662500.t1.2, Cre16.g674890.t1.1, Cre16.g674890.t2.1
GO:0070647	Cre02.g073650.t1.2, Cre02.g073650.t2.1, Cre03.g178550.t1.1
GO:0070727	Cre02.g118500.t1.1
GO:0071702	Cre02.g118500.t1.1
GO:0071704	Cre01.g003376.t1.1, Cre01.g011150.t1.1, Cre01.g025050.t1.2, Cre01.g038300.t1.2, Cre01.g062902.t1.1, Cre02.g073650.t1.2, Cre02.g073650.t2.1, Cre02.g078700.t1.1, Cre02.g083750.t2.1, Cre02.g089150.t1.1, Cre02.g091550.t1.2, Cre02.g094150.t1.2, Cre02.g103450.t1.1, Cre02.g108350.t1.2, Cre02.g109650.t1.1, Cre02.g146629.t1.1, Cre03.g143907.t1.1, Cre03.g144747.t1.1, Cre03.g149201.t1.1, Cre03.g158550.t1.2, Cre03.g160600.t1.1, Cre03.g160700.t1.1, Cre03.g163200.t1.1, Cre03.g178550.t1.1, Cre03.g194950.t1.1, Cre03.g197100.t1.2, Cre03.g209953.t2.1, Cre03.g210625.t1.1, Cre03.g212641.t1.1, Cre03.g212977.t1.1, Cre04.g212300.t1.1, Cre04.g216200.t1.2, Cre04.g216204.t1.1, Cre04.g224600.t1.2, Cre04.g228400.t1.1, Cre04.g228400.t2.1, Cre04.g229948.t1.1, Cre05.g241636.t1.1, Cre05.g242600.t1.2, Cre06.g249050.t1.1, Cre06.g264400.t1.1, Cre06.g268600.t1.2, Cre06.g275500.t1.2, Cre06.g278181.t1.1, Cre06.g278181.t2.1, Cre06.g289900.t1.1, Cre06.g299850.t1.1, Cre07.g319650.t1.1, Cre07.g321550.t1.2, Cre07.g323000.t1.2, Cre07.g330650.t1.2, Cre07.g344050.t1.1, Cre07.g349152.t2.1, Cre08.g358543.t1.1, Cre08.g364400.t1.1, Cre08.g371052.t1.1, Cre08.g371052.t2.1, Cre08.g378800.t1.2, Cre09.g386350.t1.1, Cre09.g386753.t1.1, Cre09.g399067.t1.1, Cre09.g399067.t2.1, Cre09.g399552.t1.1, Cre09.g410450.t1.2, Cre09.g411633.t1.1, Cre09.g413050.t1.1, Cre09.g417400.t2.1, Cre10.g427850.t1.1, Cre10.g429880.t1.1, Cre10.g430750.t1.1, Cre10.g435450.t1.2, Cre10.g438850.t1.2, Cre10.g441000.t1.2, Cre10.g466250.t1.2, Cre10.g466550.t1.2, Cre11.g467577.t1.1, Cre11.g467581.t1.1, Cre11.g467659.t1.1, Cre11.g469500.t1.1, Cre12.g495100.t1.2, Cre12.g501600.t1.2, Cre12.g514400.t1.2, Cre12.g521150.t1.2, Cre12.g522400.t1.1, Cre12.g542500.t1.2, Cre12.g557300.t1.1, Cre13.g562400.t1.2, Cre13.g571200.t1.1, Cre13.g572950.t1.1, Cre13.g580550.t1.2, Cre13.g586650.t1.1, Cre13.g590350.t1.2, Cre13.g607500.t1.2, Cre14.g609350.t1.1, Cre14.g611200.t1.2, Cre14.g620500.t1.2, Cre16.g651550.t1.2, Cre16.g651650.t1.1, Cre16.g674890.t1.1, Cre16.g674890.t2.1, Cre16.g676421.t1.1, Cre16.g677382.t1.1, Cre16.g677382.t2.1, Cre16.g695600.t1.2, Cre17.g728200.t1.1
GO:0071705	Cre02.g118500.t1.1
GO:0071824	Cre01.g062172.t1.1, Cre06.g264950.t1.2, Cre06.g265350.t1.2, Cre06.g268100.t1.2, Cre06.g274750.t1.2, Cre12.g504550.t1.2, Cre13.g590750.t1.2, Cre13.g591200.t1.2, Cre17.g710400.t1.2, Cre17.g728200.t1.1
GO:0071840	Cre01.g062172.t1.1, Cre03.g158550.t1.2, Cre06.g264950.t1.2, Cre06.g265350.t1.2, Cre06.g268100.t1.2, Cre06.g274750.t1.2, Cre07.g344050.t1.1, Cre09.g417400.t2.1, Cre10.g466250.t1.2, Cre12.g504550.t1.2, Cre12.g508150.t1.2, Cre13.g590750.t1.2, Cre13.g591200.t1.2, Cre13.g607500.t1.2, Cre17.g710400.t1.2, Cre17.g728200.t1.1
GO:0072593	Cre07.g335150.t1.1
GO:0080090	Cre01.g003376.t1.1, Cre01.g011150.t1.1, Cre01.g025050.t1.2, Cre01.g038300.t1.2, Cre01.g062902.t1.1, Cre02.g078700.t1.1, Cre02.g083750.t2.1, Cre02.g089150.t1.1, Cre02.g091550.t1.2, Cre02.g094150.t1.2, Cre02.g103450.t1.1, Cre02.g108350.t1.2, Cre02.g109650.t1.1, Cre02.g146629.t1.1, Cre03.g143907.t1.1, Cre03.g144747.t1.1, Cre03.g149201.t1.1, Cre03.g160600.t1.1, Cre03.g160700.t1.1, Cre03.g163200.t1.1, Cre03.g194950.t1.1, Cre03.g197100.t1.2, Cre03.g209953.t2.1, Cre03.g210625.t1.1, Cre03.g212641.t1.1, Cre03.g212977.t1.1, Cre04.g216200.t1.2, Cre04.g216204.t1.1, Cre04.g224600.t1.2, Cre04.g228400.t1.1, Cre04.g228400.t2.1, Cre05.g241636.t1.1, Cre05.g242600.t1.2, Cre06.g249050.t1.1, Cre06.g264400.t1.1, Cre06.g268600.t1.2, Cre06.g275500.t1.2, Cre06.g278181.t1.1, Cre06.g278181.t2.1, Cre06.g289900.t1.1, Cre06.g299850.t1.1, Cre07.g319650.t1.1, Cre07.g321550.t1.2, Cre07.g323000.t1.2, Cre07.g330650.t1.2, Cre07.g349152.t2.1, Cre08.g364400.t1.1, Cre08.g378800.t1.2, Cre09.g386350.t1.1, Cre09.g386753.t1.1, Cre09.g399067.t1.1, Cre09.g399067.t2.1, Cre09.g399552.t1.1, Cre09.g410450.t1.2, Cre09.g411633.t1.1, Cre09.g413050.t1.1, Cre10.g427850.t1.1, Cre10.g430750.t1.1, Cre10.g435450.t1.2, Cre10.g438850.t1.2, Cre11.g467577.t1.1, Cre11.g467581.t1.1, Cre11.g467659.t1.1, Cre11.g469500.t1.1, Cre12.g495100.t1.2, Cre12.g501600.t1.2, Cre12.g514400.t1.2, Cre12.g521150.t1.2, Cre12.g522400.t1.1, Cre12.g542500.t1.2, Cre12.g557300.t1.1, Cre13.g562400.t1.2, Cre13.g571200.t1.1, Cre13.g572950.t1.1, Cre13.g586650.t1.1, Cre13.g590350.t1.2, Cre14.g609350.t1.1, Cre14.g611200.t1.2, Cre14.g620500.t1.2, Cre16.g651550.t1.2, Cre16.g651650.t1.1, Cre16.g674890.t1.1, Cre16.g674890.t2.1, Cre16.g676421.t1.1, Cre16.g677382.t1.1, Cre16.g677382.t2.1, Cre16.g695600.t1.2, Cre17.g728200.t1.1
GO:0090304	Cre01.g003376.t1.1, Cre01.g011150.t1.1, Cre01.g025050.t1.2, Cre01.g038300.t1.2, Cre01.g062902.t1.1, Cre02.g078700.t1.1, Cre02.g083750.t2.1, Cre02.g089150.t1.1, Cre02.g091550.t1.2, Cre02.g094150.t1.2, Cre02.g103450.t1.1, Cre02.g108350.t1.2, Cre02.g109650.t1.1, Cre02.g146629.t1.1, Cre03.g143907.t1.1, Cre03.g144747.t1.1, Cre03.g149201.t1.1, Cre03.g158550.t1.2, Cre03.g160600.t1.1, Cre03.g160700.t1.1, Cre03.g163200.t1.1, Cre03.g194950.t1.1, Cre03.g197100.t1.2, Cre03.g209953.t2.1, Cre03.g210625.t1.1, Cre03.g212641.t1.1, Cre03.g212977.t1.1, Cre04.g216200.t1.2, Cre04.g216204.t1.1, Cre04.g224600.t1.2, Cre04.g228400.t1.1, Cre04.g228400.t2.1, Cre04.g229948.t1.1, Cre05.g241636.t1.1, Cre05.g242600.t1.2, Cre06.g249050.t1.1, Cre06.g264400.t1.1, Cre06.g268600.t1.2, Cre06.g275500.t1.2, Cre06.g278181.t1.1, Cre06.g278181.t2.1, Cre06.g289900.t1.1, Cre06.g299850.t1.1, Cre07.g319650.t1.1, Cre07.g321550.t1.2, Cre07.g323000.t1.2, Cre07.g330650.t1.2, Cre07.g344050.t1.1, Cre07.g349152.t2.1, Cre08.g358543.t1.1, Cre08.g364400.t1.1, Cre08.g371052.t1.1, Cre08.g371052.t2.1, Cre08.g378800.t1.2, Cre09.g386350.t1.1, Cre09.g386753.t1.1, Cre09.g399067.t1.1, Cre09.g399067.t2.1, Cre09.g399552.t1.1, Cre09.g410450.t1.2, Cre09.g411633.t1.1, Cre09.g413050.t1.1, Cre09.g417400.t2.1, Cre10.g427850.t1.1, Cre10.g430750.t1.1, Cre10.g435450.t1.2, Cre10.g438850.t1.2, Cre10.g441000.t1.2, Cre10.g466250.t1.2, Cre10.g466550.t1.2, Cre11.g467577.t1.1, Cre11.g467581.t1.1, Cre11.g467659.t1.1, Cre11.g469500.t1.1, Cre12.g495100.t1.2, Cre12.g501600.t1.2, Cre12.g514400.t1.2, Cre12.g521150.t1.2, Cre12.g522400.t1.1, Cre12.g542500.t1.2, Cre12.g557300.t1.1, Cre13.g562400.t1.2, Cre13.g571200.t1.1, Cre13.g572950.t1.1, Cre13.g586650.t1.1, Cre13.g590350.t1.2, Cre13.g607500.t1.2, Cre14.g609350.t1.1, Cre14.g611200.t1.2, Cre14.g620500.t1.2, Cre16.g651550.t1.2, Cre16.g651650.t1.1, Cre16.g674890.t1.1, Cre16.g674890.t2.1, Cre16.g676421.t1.1, Cre16.g677382.t1.1, Cre16.g677382.t2.1, Cre16.g695600.t1.2, Cre17.g728200.t1.1
GO:0090407	Cre13.g580550.t1.2
GO:0097659	Cre01.g003376.t1.1, Cre01.g011150.t1.1, Cre01.g025050.t1.2, Cre01.g038300.t1.2, Cre01.g062902.t1.1, Cre02.g078700.t1.1, Cre02.g083750.t2.1, Cre02.g089150.t1.1, Cre02.g091550.t1.2, Cre02.g094150.t1.2, Cre02.g103450.t1.1, Cre02.g108350.t1.2, Cre02.g109650.t1.1, Cre02.g146629.t1.1, Cre03.g143907.t1.1, Cre03.g144747.t1.1, Cre03.g149201.t1.1, Cre03.g160600.t1.1, Cre03.g160700.t1.1, Cre03.g163200.t1.1, Cre03.g194950.t1.1, Cre03.g197100.t1.2, Cre03.g209953.t2.1, Cre03.g210625.t1.1, Cre03.g212641.t1.1, Cre03.g212977.t1.1, Cre04.g216200.t1.2, Cre04.g216204.t1.1, Cre04.g224600.t1.2, Cre04.g228400.t1.1, Cre04.g228400.t2.1, Cre05.g241636.t1.1, Cre05.g242600.t1.2, Cre06.g249050.t1.1, Cre06.g264400.t1.1, Cre06.g268600.t1.2, Cre06.g275500.t1.2, Cre06.g278181.t1.1, Cre06.g278181.t2.1, Cre06.g289900.t1.1, Cre06.g299850.t1.1, Cre07.g319650.t1.1, Cre07.g321550.t1.2, Cre07.g323000.t1.2, Cre07.g330650.t1.2, Cre07.g349152.t2.1, Cre08.g364400.t1.1, Cre08.g378800.t1.2, Cre09.g386350.t1.1, Cre09.g386753.t1.1, Cre09.g399067.t1.1, Cre09.g399067.t2.1, Cre09.g399552.t1.1, Cre09.g410450.t1.2, Cre09.g411633.t1.1, Cre09.g413050.t1.1, Cre10.g427850.t1.1, Cre10.g430750.t1.1, Cre10.g435450.t1.2, Cre10.g438850.t1.2, Cre10.g441000.t1.2, Cre10.g466550.t1.2, Cre11.g467577.t1.1, Cre11.g467581.t1.1, Cre11.g467659.t1.1, Cre11.g469500.t1.1, Cre12.g495100.t1.2, Cre12.g501600.t1.2, Cre12.g514400.t1.2, Cre12.g521150.t1.2, Cre12.g522400.t1.1, Cre12.g542500.t1.2, Cre12.g557300.t1.1, Cre13.g562400.t1.2, Cre13.g571200.t1.1, Cre13.g572950.t1.1, Cre13.g586650.t1.1, Cre13.g590350.t1.2, Cre14.g609350.t1.1, Cre14.g611200.t1.2, Cre14.g620500.t1.2, Cre16.g651550.t1.2, Cre16.g651650.t1.1, Cre16.g674890.t1.1, Cre16.g674890.t2.1, Cre16.g676421.t1.1, Cre16.g677382.t1.1, Cre16.g677382.t2.1, Cre16.g695600.t1.2, Cre17.g728200.t1.1
GO:1901293	Cre13.g580550.t1.2
